,score,names_wga,dates_wga,names_artuk,dates_artuk,is_same,artist_id_wiki+googleart+wga+meisterwerke+moma,artist_id_artuk,Unnamed: 9,Unnamed: 10,Unnamed: 11
804,100.0,"[claude gellée, lorrain, claude, claude lorrain]","[1600, 1682]","[lorrain, claude]","[1604, 1682]",1,googleart_m0l057,"artuk_lorrain, claude, (1604-1682)","(391, 3680)",358.0,"[4, 0]"
805,86.0,[jean-charles françois],"[1717, 1769]","[croce, charles f. della, croix, charles-f. de la, croix, charles-françois grenier, de lacroix, charles françois grenier, delacroix, charles f., grenier de lacroix, charles-françois, lacroix de marseille, lacroix de marseille, charles f., lacroix les peintres, lacroix, charles f. de, lacroix, charles françois de]","[1700, 1782]",0,googleart_m0m0jrvp,"artuk_de lacroix, charles françois grenier, (1700-1782)","(4432, 1512)",13.0,"[17, 13]"
806,100.0,"[crome, john, john crome, old crome]","[1768, 1821]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,googleart_m0ps33,artuk_john,"(1177, 3196)",78.0,"[33, 10]"
807,100.0,"[cotman, john sell, john sell cotman]","[1782, 1842]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,googleart_m0ps3z,artuk_john,"(4447, 3196)",174.0,"[19, 31]"
808,100.0,"[barrias, felix j., barrias, félix, barrias, félix joseph, barrias, félix-joseph, félix-joseph barrias, barrias, felix-joseph]","[1822, 1907]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,googleart_m0t501zt,"artuk_j., j.","(4467, 3129)",7.0,"[41, 34]"
809,100.0,[john wood],"[1801, 1870]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,googleart_m0t502wb,artuk_john,"(4478, 3196)",10.0,"[0, 59]"
810,100.0,[john smart i of ipswich],"[1756, 1813]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,googleart_m0t504pj,artuk_john,"(4484, 3196)",10.0,"[45, 2]"
811,84.0,[joan elizabeth clark],"[1920, 1970]","[woollard, joan elizabeth]","[1916, 2008]",0,googleart_m0t505rt,"artuk_woollard, joan elizabeth, (1916-2008)","(4495, 6550)",12.0,"[4, 38]"
812,100.0,"[espalter rull, joaquim, espalter i rull, joaquim, espalter, j., espalter y rull, joaquín, joaquín espalter y rull]","[1809, 1880]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,googleart_m0t507qw,"artuk_j., j.","(4510, 3129)",8.0,"[54, 7]"
813,92.0,"[huns, k. f., gun, karl fedorovič, huhn, karl, gun, karlis fridrichovič, hūns, kārlis teodors, kārlis teodors hūns, huhn, charles, huhn, karl theodor, huhn, karl theodor fjodorowitsch]","[1830, 1877]","[hunt, charles]","[1803, 1877]",0,googleart_m0t509sb,"artuk_hunt, charles, (1803-1877)","(4530, 3032)",11.0,"[27, 0]"
814,100.0,[william j. shayer],"[1811, 1885]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,googleart_m0t50cmh,"artuk_j., j.","(4542, 3129)",8.0,"[52, 12]"
815,100.0,[william j. shayer],"[1811, 1885]","[shayer, william j., shayer, william j. (junior), shayer, william joseph]","[1811, 1892]",1,googleart_m0t50cmh,"artuk_shayer, william joseph, (1811-1892)","(4542, 5339)",11.0,"[0, 7]"
816,100.0,[john dalby],"[1790, 1890]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,googleart_m0t5fnsw,artuk_john,"(4599, 3196)",9.0,"[11, 79]"
817,100.0,[john dalby],"[1790, 1890]","[dalby, john]","[1810, 1865]",1,googleart_m0t5fnsw,"artuk_dalby, john, (1810-1865)","(4599, 1395)",22.0,"[20, 25]"
818,93.0,[joseph nickolls],"[1689, 1789]","[nicholls, joseph]","[1692, 1760]",1,googleart_m0t5fpx0,"artuk_nicholls, joseph, (1692-1760)","(4611, 4399)",9.0,"[3, 29]"
819,100.0,[daniel turner],"[1744, 1844]","[turner, daniel]","[1782, 1828.0]",1,googleart_m0t5fsz_,"artuk_turner, daniel, (active 1782-1828)","(4630, 5905)",35.0,"[38, 16.0]"
820,100.0,"[hunt, william holman, william holman hunt, hunt, w. holman, hunt, william-holman, hunt holman, william, hunt, w. h., hunt, holman]","[1827, 1910]","[w., w.]","[1820.0, 1937.0]",0,googleart_m0vh96,"artuk_w., w.","(2258, 6147)",84.0,"[7.0, 27.0]"
821,100.0,"[flintoff, thomas, flintoff, t., thomas flintoff]","[1809, 1892]","[flintoff, t., flintoff, thomas]","[1809, 1891]",1,googleart_m0vnpl6j,"artuk_flintoff, thomas, (1809-1891)","(4692, 2005)",7.0,"[0, 1]"
822,89.0,[dwight williams],"[1856, 1932]","[sheldon-williams, alfred, williams, a. a., williams, a. sheldon, williams, alfred sheldon]","[1870, 1880]",0,googleart_m0vs9rqb,"artuk_williams, a. a.","(4727, 6402)",6.0,"[14, 52]"
823,89.0,[dwight williams],"[1856, 1932]","[williams, e., williams, julian e.]","[1911, 1921]",0,googleart_m0vs9rqb,"artuk_williams, e.","(4727, 6409)",6.0,"[55, 11]"
824,86.0,[thomas yeo],"[1936, 2099]","[ashlin and coleman, coleman, t. a., coleman, thomas a., thomas, a.]","[1940, 1950]",0,googleart_m0vs9wmb,"artuk_thomas, a., (active 1950-1950)","(4740, 5772)",6.0,"[4, 149]"
825,100.0,"[crossland, j. m., j. m. crossland, crossland, john michael]","[1799, 1858]","[crossland, j. m., crossland, john michael]","[1800, 1858]",1,googleart_m0vsb5wd,"artuk_crossland, john michael, (1800-1858)","(4753, 1328)",4.0,"[1, 0]"
826,100.0,"[crossland, j. m., j. m. crossland, crossland, john michael]","[1799, 1858]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,googleart_m0vsb5wd,artuk_john,"(4753, 3196)",9.0,"[2, 47]"
827,85.0,[samuel h. owen],"[1845.0, 1845.0]","[howell, samuel]","[1809, 1878]",0,googleart_m0vsb6rs,"artuk_howell, samuel, (1809-1878)","(4765, 2976)",12.0,"[36.0, 33.0]"
828,100.0,"[lea merritt, anna, merritt, henry (mistress), merritt, anna massey, anna lea merritt, merritt, anna w. lea, lea, anna, merritt, anna massey lea, merritt, anna, lea, anna m., merritt, anna lea]","[1844, 1930]","[w., w.]","[1820.0, 1937.0]",0,googleart_m0yp3km8,"artuk_w., w.","(4775, 6147)",11.0,"[24.0, 7.0]"
829,100.0,[don],"[2011.0, 2014.0]","[micklethwaite, don]","[1936, 2099]",0,googleart_t218rckdwm4,"artuk_micklethwaite, don, (b.1936)","(4859, 4089)",18.0,"[75.0, 85.0]"
830,100.0,[lek],"[2006.0, 2014.0]","[lek, karel]","[1929, 2099]",0,googleart_t218rckfyz6,"artuk_lek, karel, (b.1929)","(4941, 3546)",44.0,"[77.0, 85.0]"
831,86.0,[martin ron],"[2011.0, 2011.0]","[froy, martin]","[1926, 2099]",0,googleart_t218rckg87g,"artuk_froy, martin, (b.1926)","(4957, 2105)",60.0,"[85.0, 88.0]"
832,100.0,[boris],"[2012.0, 2013.0]","[zaborov, boris]","[1935, 2099]",0,googleart_t2194x6q9tz,"artuk_zaborov, boris, (b.1935)","(5153, 6630)",23.0,"[77.0, 86.0]"
833,87.0,[woes martin],"[2014.0, 2015.0]","[woods, martin]","[1963, 2099]",0,googleart_t2194x73r1p,"artuk_woods, martin, (b.1963)","(5256, 6543)",22.0,"[51.0, 84.0]"
834,86.0,[alexandra rs],"[2001.0, 2007.0]","[davies, alexandra jane]","[1980, 2099]",0,googleart_t219d95gflv,"artuk_davies, alexandra jane, (b.1980)","(5274, 1435)",27.0,"[21.0, 92.0]"
835,86.0,[alexandra rs],"[2001.0, 2007.0]","[gardner, alexandra]","[1945, 2099]",0,googleart_t219d95gflv,"artuk_gardner, alexandra, (b.1945)","(5274, 2168)",11.0,"[56.0, 92.0]"
836,100.0,[jake],"[2008.0, 2008.0]","[tilson, jake]","[1958, 2099]",0,googleart_t219d95jnvc,"artuk_tilson, jake, (b.1958)","(5367, 5820)",7.0,"[50.0, 91.0]"
837,100.0,[jake],"[2008.0, 2008.0]","[attree, jake]","[1950, 2099]",0,googleart_t219d95jnvc,"artuk_attree, jake, (b.1950)","(5367, 182)",7.0,"[58.0, 91.0]"
838,100.0,[june],"[2016.0, 2016.0]","[miles, june]","[1924, 2099]",0,googleart_t219d95jw5z,"artuk_miles, june, (b.1924)","(5381, 4103)",24.0,"[92.0, 83.0]"
839,100.0,[june],"[2016.0, 2016.0]","[redfern, june]","[1951, 2099]",0,googleart_t219d95jw5z,"artuk_redfern, june, (b.1951)","(5381, 4908)",23.0,"[65.0, 83.0]"
840,100.0,[june],"[2016.0, 2016.0]","[mendoza, june]","[1945, 2099]",0,googleart_t219d95jw5z,"artuk_mendoza, june, (b.1945)","(5381, 4065)",122.0,"[71.0, 83.0]"
841,100.0,[ian robertson-salt],"[2012.0, 2013.0]","[robertson, ian]","[1957, 2099]",0,googleart_t219hrtrkpc,"artuk_robertson, ian, (b.1957)","(5538, 5022)",11.0,"[55.0, 86.0]"
842,84.0,[ian robertson-salt],"[2012.0, 2013.0]","[robertson, ian rennie]","[1947, 2099]",0,googleart_t219hrtrkpc,"artuk_robertson, ian rennie, (b.1947)","(5021, 5538)",11.0,"[65.0, 86.0]"
843,100.0,"[guilielmo d'olanda, aelst, willem van, willem van aelst]","[1625, 1683]","[van aelst, willem]","[1627, 1687]",0,"meisterwerke_aelst, willem van","artuk_van aelst, willem, (1627-1687)","(3928, 5951)",44.0,"[2, 4]"
844,84.0,"[albrecht altdorfer, altdorfer, albrecht]","[1480, 1538]","[dürer, albrecht]","[1471, 1528]",0,"meisterwerke_altdorfer, albrecht","artuk_dürer, albrecht, (1471-1528)","(62, 1780)",555.0,"[9, 10]"
845,100.0,"[andreae, dietrich ernst]","[1680, 1730]","[andre, dietrich ernst, andrea, dietrich ernst, andreae curonus, theodor ernst, andreae, dietrich ernst, andré, d. e., andré, dietrich ernst, courlandicus, andrea, curlandus, andrea]","[1680, 1734]",1,"meisterwerke_andreae, dietrich ernst","artuk_andreae, dietrich ernst, (1680-1734)","(8837, 118)",2.0,"[0, 4]"
846,100.0,"[audubon, john j., jean-jacques-fougère audubon, audubon, john james laforest, audubon, j. j., john james audubon, audubon, jean-jacques-fougère, audubon, john james, jean-jacques audubon]","[1785, 1851]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"meisterwerke_audubon, john james",artuk_john,"(1188, 3196)",293.0,"[16, 40]"
847,100.0,"[rosenberg, lew, лейб-хаим (лев) розенберг, bakst, lev samojlovič, bakst, l. s., bakst, j., bakst, leon nikolajewitsch, bakst, léon, rozenberg, lev samojlovič, bakst, léon nikolajewitsch, bakst, leon, leon bakst, rozenberg, lev schmule, léon bakst]","[1866, 1924]","[j., pryde, james, pryde, james ferrier, pryde, jimmy]","[1866, 1941]",0,"meisterwerke_bakst, leon","artuk_pryde, james ferrier, (1866-1941)","(1382, 4850)",146.0,"[0, 17]"
848,100.0,"[berggotz, w.]","[1863.0, 1863.0]","[w., w.]","[1820.0, 1937.0]",0,"meisterwerke_berggotz, w.","artuk_w., w.","(8885, 6147)",8.0,"[43.0, 74.0]"
849,85.14,"[françois bonvin, bonvin, francois]","[1817, 1887]","[bocion, françois]","[1828, 1890]",0,"meisterwerke_bonvin, francois","artuk_bocion, françois, (1828-1890)","(504, 4223)",46.0,"[11, 3]"
850,100.0,"[bouts, dieric, bouts, dieric the younger]","[1410, 1491]","[bouts the elder, dieric]","[1415, 1475]",0,"meisterwerke_bouts, dieric","artuk_bouts the elder, dieric, (1415-1475)","(5891, 570)",30.0,"[5, 16]"
851,100.0,"[brewster, john]","[1766, 1854]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"meisterwerke_brewster, john",artuk_john,"(8914, 3196)",14.0,"[35, 43]"
852,84.0,"[bunbury, henry william st. pierre]","[1812, 1875]","[hall, w. h., hall, william henry]","[1812, 1880]",0,"meisterwerke_bunbury, henry william st. pierre","artuk_hall, william henry, (1812-1880)","(8923, 2541)",3.0,"[0, 5]"
853,100.0,"[polidoro caldera da caravaggio, caldara, polidoro, caravaggio, polidoro caldara da, polidoro da caravaggio]","[1490, 1543]",[polidoro da caravaggio],"[1499, 1543]",1,"meisterwerke_caldara, polidoro","artuk_polidoro da caravaggio, (1499-1543)","(3072, 4766)",42.0,"[9, 0]"
854,100.0,[canaletto (ii) (werkstatt)],"[1750.0, 1750.0]",[canaletto],"[1697, 1768]",1,meisterwerke_canaletto (ii) (werkstatt),"artuk_canaletto, (1697-1768)","(8946, 874)",132.0,"[53.0, 18.0]"
855,100.0,"[jan van de cappelle, cappelle, jan van de]","[1624, 1679]","[van de cappelle, jan]","[1626, 1679]",1,"meisterwerke_cappelle, jan van de","artuk_van de cappelle, jan, (1626-1679)","(3370, 5968)",52.0,"[2, 0]"
856,100.0,"[conca, sebastiano, sebastiano conca]","[1679, 1764]","[conca, sebastiano]","[1680, 1764]",1,"meisterwerke_conca, sebastiano","artuk_conca, sebastiano, (1680-1764)","(3096, 1156)",27.0,"[1, 0]"
857,100.0,"[john constable, constable, john]","[1776, 1837]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"meisterwerke_constable, john",artuk_john,"(1176, 3196)",564.0,"[25, 26]"
858,100.0,"[corneille de la haye, corneille de lyon]","[1500, 1575]","[corneille de lyon, claude]","[1510, 1574]",0,meisterwerke_corneille de lyon,"artuk_corneille de lyon, claude, (1510-1574)","(3597, 1229)",38.0,"[10, 1]"
859,100.0,"[costa, lorenzo the elder, costa, lorenzo, lorenzo costa]","[1460, 1535]","[costa, lorenzo]","[1459, 1535]",1,"meisterwerke_costa, lorenzo","artuk_costa, lorenzo, (1459-1535)","(3715, 1241)",47.0,"[1, 0]"
860,100.0,"[daddi, bernardo]","[1290, 1350]","[daddi, bernardo]","[1280, 1348]",1,"meisterwerke_daddi, bernardo","artuk_daddi, bernardo, (1280-1348)","(8997, 1387)",27.0,"[10, 2]"
861,88.0,"[davis, h. joseph, davis, joseph h.]","[1830, 1840]","[davis, w. h., davis, william henry]","[1786, 1865]",0,"meisterwerke_davis, joseph h.","artuk_davis, william henry, (1786-1865)","(9000, 1456)",37.0,"[44, 25]"
862,93.0,"[davis, william m.]","[1829, 1920]","[davis, f. w., davis, fred w., davis, frederick w., davis, frederick william]","[1862, 1919]",0,"meisterwerke_davis, william m.","artuk_davis, frederick william, (1862-1919)","(9001, 1448)",8.0,"[33, 1]"
863,93.0,"[davis, william m.]","[1829, 1920]","[davis, henry william banks]","[1833, 1914]",0,"meisterwerke_davis, william m.","artuk_davis, henry william banks, (1833-1914)","(9001, 1450)",28.0,"[4, 6]"
864,100.0,"[arthur devis, devis, arthur]","[1711, 1787]","[devis, arthur]","[1712, 1787]",1,"meisterwerke_devis, arthur","artuk_devis, arthur, (1712-1787)","(3134, 1615)",95.0,"[1, 0]"
865,100.0,"[william dobson, dobson, william]","[1610, 1646]","[dobson, william]","[1611, 1646]",1,"meisterwerke_dobson, william","artuk_dobson, william, (1611-1646)","(4410, 1644)",70.0,"[1, 0]"
866,100.0,"[dolci, carlo, carlo dolci]","[1616, 1687]","[dolci, carlo]","[1616, 1686]",1,"meisterwerke_dolci, carlo","artuk_dolci, carlo, (1616-1686)","(2458, 1657)",62.0,"[0, 1]"
867,85.0,"[donop, dietrich ernst von]","[1709.0, 1709.0]","[andre, dietrich ernst, andrea, dietrich ernst, andreae curonus, theodor ernst, andreae, dietrich ernst, andré, d. e., andré, dietrich ernst, courlandicus, andrea, curlandus, andrea]","[1680, 1734]",0,"meisterwerke_donop, dietrich ernst von","artuk_andreae, dietrich ernst, (1680-1734)","(9016, 118)",2.0,"[29.0, 25.0]"
868,100.0,"[dossi, dosso, dossi, battista, giovanni battista luteri dossi]","[1480, 1548]","[dossi, dosso]","[1486, 1542]",1,"meisterwerke_dossi, dosso","artuk_dossi, dosso, (1486-1542)","(6274, 1678)",21.0,"[6, 6]"
869,100.0,"[dujardin, karel, karel dujardin]","[1622, 1678]","[dujardin, karel]","[1626, 1678]",1,"meisterwerke_dujardin, karel","artuk_dujardin, karel, (1626-1678)","(4079, 1735)",230.0,"[4, 0]"
870,86.0,"[es, jacob van, es, jacob fopsen van]","[1596, 1666]","[van oost the elder, jacob]","[1603, 1671]",0,"meisterwerke_es, jacob fopsen van","artuk_van oost the elder, jacob, (1603-1671)","(6329, 6040)",13.0,"[7, 5]"
871,100.0,"[jan van eyck, eyck, jan van, johannes de eyck]","[1390, 1441]","[van eyck, jan]","[1380, 1441]",1,"meisterwerke_eyck, jan van","artuk_van eyck, jan, (1380-1441)","(1069, 6012)",342.0,"[10, 0]"
872,100.0,"[fisher, jonathan]","[1768, 1847]","[fisher, jonathan]","[1770.0, 1809]",1,"meisterwerke_fisher, jonathan","artuk_fisher, jonathan, (d.1809)","(9048, 1975)",12.0,"[2.0, 38]"
873,100.0,"[fuseli, john henry, henry fuseli, fussli, johann heinrich, johann heinrich füssli]","[1741, 1825]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"meisterwerke_fussli, johann heinrich",artuk_john,"(921, 3196)",167.0,"[60, 14]"
874,88.0,"[gabriel, c.]","[1820.0, 1820.0]","[d'orsay (count), d'orsay, alfred, d'orsay, alfred (count), d'orsay, alfred guillaume gabriel (count), grimod, alfred guillaume gabriel, (comte) d'orsay, orsay, alfred d' (comte), orsay, gédéon gaspard alfred d' (comte)]","[1801, 1852]",0,"meisterwerke_gabriel, c.","artuk_d'orsay, alfred, (1801-1852)","(9078, 1376)",7.0,"[19.0, 32.0]"
875,88.0,"[gabriel, c.]","[1820.0, 1820.0]","[decamps, alexandre-gabriel]","[1803, 1860]",0,"meisterwerke_gabriel, c.","artuk_decamps, alexandre-gabriel, (1803-1860)","(9078, 1571)",30.0,"[17.0, 40.0]"
876,100.0,"[géricault, théodore, gericault, jean louis theodore, theodore gericault, théodore géricault, jean louis théodore géricault]","[1791, 1850.0]","[géricault, théodore]","[1791, 1824]",1,"meisterwerke_gericault, jean louis theodore","artuk_géricault, théodore, (1791-1824)","(2103, 2499)",339.0,"[0, 26.0]"
877,100.0,"[frans hals, hals, frans]","[1580, 1666]","[hals, frans]","[1581, 1666]",1,"meisterwerke_hals, frans","artuk_hals, frans, (1581-1666)","(669, 2553)",546.0,"[1, 0]"
878,88.0,"[hawkins, louis welden]","[1849, 1910]","[hawkins, edward m. c. (mistress), hawkins, m., hawkins, may palmer]","[1879, 1889]",0,"meisterwerke_hawkins, louis welden","artuk_hawkins, m.","(6642, 2683)",3.0,"[30, 21]"
879,100.0,"[heem, jan davidsz de (nachfolge)]","[1670.0, 1670.0]","[de heem, jan davidsz.]","[1606, 1684]",1,"meisterwerke_heem, jan davidsz de (nachfolge)","artuk_de heem, jan davidsz., (1606-1684)","(9115, 1499)",21.0,"[64.0, 14.0]"
880,92.0,"[hildebrandt, ferdinand theodor]","[1804, 1874]","[hildebrandt, e., hildebrandt, edouard, hildebrandt, eduard, hildebrandt, edward, hilderbrant, eduard]","[1817, 1869]",0,"meisterwerke_hildebrandt, ferdinand theodor","artuk_hildebrandt, eduard, (1818-1869)","(6676, 2815)",3.0,"[13, 5]"
881,86.0,"[hughes, arthur, arthur hughes]","[1832, 1915]","[hughes, w., hughes, william]","[1842, 1901]",0,"meisterwerke_hughes, arthur","artuk_hughes, william, (1842-1901)","(3014, 199)",53.0,"[10, 14]"
882,94.0,"[adriaen isenbrandt, isenbrant, adriaen]","[1480, 1551]","[ysenbrandt, adriaen]","[1500, 1551]",1,"meisterwerke_isenbrant, adriaen","artuk_ysenbrandt, adriaen, (1500-1551)","(2887, 6628)",29.0,"[20, 0]"
883,100.0,"[jacob d. j., julius]","[1842, 1929]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,"meisterwerke_jacob d. j., julius","artuk_j., j.","(9197, 3129)",4.0,"[21, 56]"
884,100.0,"[key, willem]","[1515, 1568]","[key, willem]","[1520, 1568]",1,"meisterwerke_key, willem","artuk_key, willem, (1520-1568)","(6778, 3329)",13.0,"[5, 0]"
885,91.0,"[laroon d. j., marcellus]","[1679, 1774]","[laroon ii, marcellus]","[1679, 1772]",1,"meisterwerke_laroon d. j., marcellus","artuk_laroon ii, marcellus, (1679-1772)","(9268, 3466)",10.0,"[0, 2]"
886,85.44,"[leu, hans the younger, leu d. j., hans]","[1490, 1531]","[holbein the younger, hans]","[1497, 1543]",0,"meisterwerke_leu d. j., hans","artuk_holbein the younger, hans, (1497-1543)","(6890, 2886)",118.0,"[7, 12]"
887,100.0,"[lewis, john frederick, john frederick lewis]","[1804, 1876]","[lewis, j. f., lewis, john, lewis, john frederick, lewis, john-frédéric]","[1805, 1876]",1,"meisterwerke_lewis, john frederick","artuk_lewis, john frederick, (1804-1876)","(3617, 3583)",65.0,"[1, 0]"
888,86.0,"[lewis, john frederick, john frederick lewis]","[1804, 1876]","[indian lewis, the, lewis, f. g., lewis, frederick christian, lewis, frederick christian (der jüngere), lewis, frederick christian (junior)]","[1813, 1875]",0,"meisterwerke_lewis, john frederick","artuk_lewis, frederick christian, (1813-1875)","(3579, 3617)",45.0,"[9, 1]"
889,100.0,"[linnell, john, john linnell]","[1792, 1882]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"meisterwerke_linnell, john",artuk_john,"(3010, 3196)",31.0,"[9, 71]"
890,85.0,"[cornelis de man, man, cornelis de]","[1621, 1706]","[de mooy, cornelis pietersz.]","[1632, 1696]",0,"meisterwerke_man, cornelis de","artuk_de mooy, cornelis pietersz., (1632-1696)","(3746, 1525)",25.0,"[11, 10]"
