,score,names_wiki+googleart+wga,dates_wiki+googleart+wga,names_meisterwerke,dates_meisterwerke,is_same,artist_id_wiki+googleart+wga,artist_id_meisterwerke,idx,total_works_count,year_diff
264,100,"[bartolome esteban murillo, murillo, bartolomé esteban, bartolomé esteban murillo]","[1617, 1682]","[murillo, bartolome esteban perez]","[1640.0, 1682.0]",1,m017vg0,"murillo, bartolome esteban perez","(232, 1490)",381,"[23.0, 0.0]"
265,100,[bartolomeo veneto],"[1480, 1550.0]",[bartolomeo veneto],"[1550.0, 1550.0]",1,bartolomeo-veneto,bartolomeo veneto,"(233, 117)",14,"[70.0, 0.0]"
266,100,"[benjamin west, west, benjamin]","[1738, 1820]","[west, benjamin]","[1768.0, 1772.0]",1,m01z6r6,"west, benjamin","(248, 2110)",195,"[30.0, 48.0]"
267,100,"[benozzo di lese, gozzoli, benozzo, benozzo gozzoli]","[1420, 1497]","[gozzoli, benozzo]","[1450.0, 1484.0]",1,"gozzoli, benozzo, (1420-1497)","gozzoli, benozzo","(249, 683)",307,"[30.0, 13.0]"
268,100,"[morisot, berthe, berthe morisot]","[1841, 1895]","[morisot, berthe]","[1863.0, 1893.0]",1,m01cct,"morisot, berthe","(262, 1469)",345,"[22.0, 2.0]"
269,100,"[camille corot, corot, jean-baptiste camille, jean-baptiste-camille corot]","[1796, 1875]","[corot, jean-baptiste camille]","[1826.0, 1874.0]",1,camille-corot,"corot, jean-baptiste camille","(295, 405)",755,"[30.0, 1.0]"
270,100,"[pissarro, camille, camille pissarro, jacob-abraham-camille pissarro]","[1830, 1903]","[pissarro, camille]","[1850.0, 1903.0]",1,m0233w,"pissarro, camille","(297, 1616)",1164,"[20.0, 0.0]"
271,100,"[caravaggio, michelangelo merisi da caravaggio]","[1571, 1610]","[caravaggio, michelangelo]","[1506.0, 1609.0]",1,caravaggio,"caravaggio, michelangelo","(300, 298)",346,"[65.0, 1.0]"
272,100,"[spitzweg, carl, carl spitzweg]","[1808, 1885]","[spitzweg, carl]","[1832.0, 1885.0]",1,m01jx56,"spitzweg, carl","(306, 1895)",231,"[24.0, 0.0]"
273,100,"[carlo crivelli, crivelli, carlo]","[1430, 1495]","[crivelli, carlo]","[1460.0, 1493.0]",1,"crivelli, carlo, (1430-1495)","crivelli, carlo","(309, 425)",208,"[30.0, 2.0]"
274,100,"[caspar david friedrich, friedrich, caspar david]","[1774, 1840]","[friedrich, caspar david]","[1797.0, 1850.0]",1,"friedrich, caspar david, (1774-1840)","friedrich, caspar david","(321, 609)",317,"[23.0, 10.0]"
275,100,"[charles théophile angrand, angrand, charles, charles angrand]","[1854, 1926]","[angrand, charles theophile]","[1887.0, 1887.0]",1,"angrand, charles, (1854-1926)","angrand, charles theophile","(329, 55)",14,"[33.0, 39.0]"
276,100,"[charles-francois daubigny, charles francois daubigny, charles-françois daubigny, daubigny, charles-françois]","[1817, 1878]","[daubigny, charles-francois]","[1852.0, 1873.0]",1,charles-francois-daubigny,"daubigny, charles-francois","(336, 443)",214,"[35.0, 5.0]"
277,100,"[jacque, charles émile, charles jacque, charles émile jacque]","[1813, 1894]","[jacque, charles-emile]","[1860.0, 1860.0]",1,"jacque, charles émile, (1813-1894)","jacque, charles-emile","(339, 886)",36,"[47.0, 34.0]"
278,100,[charles rennie mackintosh],"[1868, 1928]","[mackintosh, charles rennie]","[1897.0, 1897.0]",1,m0f7tt,"mackintosh, charles rennie","(345, 1105)",53,"[29.0, 31.0]"
279,100,[charles willson peale],"[1741, 1827]","[peale, charles willson]","[1795.0, 1795.0]",1,charles-willson-peale,"peale, charles willson","(351, 1570)",118,"[54.0, 32.0]"
280,100,"[hassam, childe, frederick childe hassam, childe hassam]","[1859, 1935]","[hassam, childe]","[1881.0, 1934.0]",1,"hassam, childe, (1859-1935)","hassam, childe","(355, 734)",764,"[22.0, 1.0]"
281,100,"[christen kobke, købke, christen, christen købke, christen schiellerup købke]","[1810, 1848]","[kbke, christen]","[1832.0, 1835.0]",1,m023gm0,"kbke, christen","(357, 936)",39,"[22.0, 13.0]"
282,100,"[christoffer wilhelm eckersberg, eckersberg, christoffer wilhelm]","[1783, 1853]","[eckersberg, christoffer wilhelm]","[1814.0, 1837.0]",1,christoffer-wilhelm-eckersberg,"eckersberg, christoffer wilhelm","(365, 508)",44,"[31.0, 16.0]"
283,100,"[giovanni battista cima, cima da conegliano]","[1459, 1517]",[cima da conegliano],"[1492.0, 1510.0]",1,"cima da conegliano, (1459-1517)",cima da conegliano,"(374, 374)",73,"[33.0, 7.0]"
284,100,"[cimabue, bencivieni di pepo (benvenuto di giuseppe) giovanni cimabue]","[1240, 1302]",[cimabue],"[1271.0, 1302.0]",1,m0205s,cimabue,"(375, 375)",100,"[31.0, 0.0]"
285,100,"[peeters, clara, clara peeters]","[1594, 1657]","[peeters, clara]","[1611.0, 1611.0]",1,clara-peeters,"peeters, clara","(376, 1575)",22,"[17.0, 46.0]"
286,100,"[claude gellée, claude lorrain]","[1600, 1682]","[lorrain, claude]","[1631.0, 1681.0]",1,"claude lorrain, (1604-1682)","lorrain, claude","(381, 1087)",291,"[31.0, 1.0]"
287,100,"[oscar claude monet, monet, claude, claude monet]","[1840, 1926]","[monet, claude]","[1861.0, 1926.0]",1,claude-monet,"monet, claude","(382, 1454)",1899,"[21.0, 0.0]"
288,100,"[troyon, constant, constant troyon]","[1810, 1865]","[troyon, constant]","[1860.0, 1860.0]",1,"troyon, constant, (1810-1865)","troyon, constant","(393, 1990)",52,"[50.0, 5.0]"
289,100,"[constantin guys, ernest-adolphe-hyacinthe-constantin guys]","[1802, 1892]","[guys, constantin-ernest-adolphe-hyacinthe]","[1850.0, 1855.0]",1,m07pm5_,"guys, constantin-ernest-adolphe-hyacinthe","(399, 715)",51,"[48.0, 37.0]"
290,100,"[cornelis de vos, vos, cornelis de]","[1584, 1651]","[vos, cornelis de]","[1631.0, 1640.0]",1,"vos, cornelis de, (1584-1651)","vos, cornelis de","(406, 2066)",40,"[47.0, 11.0]"
291,100,[cornelis springer],"[1817, 1891]","[springer, cornelis]","[1855.0, 1877.0]",1,cornelis-springer,"springer, cornelis","(408, 1897)",74,"[38.0, 14.0]"
292,100,"[antonio da correggio, antonio allegri da correggio, correggio]","[1489, 1534]",[correggio],"[1510.0, 1533.0]",1,m0pvq1,correggio,"(412, 406)",188,"[21.0, 1.0]"
293,100,"[daniele ricciarelli, daniele da volterra]","[1509, 1566]",[daniele da volterra],"[1541.0, 1560.0]",1,m08qhdk,daniele da volterra,"(432, 440)",26,"[32.0, 6.0]"
294,100,"[dante gabriel rossetti, rossetti, dante gabriel]","[1828, 1882]","[rossetti, dante gabriel]","[1849.0, 1878.0]",1,dante-gabriel-rossetti,"rossetti, dante gabriel","(433, 1753)",235,"[21.0, 4.0]"
295,100,"[cox, david, david cox]","[1783, 1859]","[cox d. a., david]","[1854.0, 1854.0]",1,m023b6m,"cox d. a., david","(441, 415)",238,"[71.0, 5.0]"
296,100,"[david roberts, roberts, david]","[1796, 1864]","[roberts, david]","[1830.0, 1841.0]",1,m0212pc,"roberts, david","(450, 1729)",76,"[34.0, 23.0]"
297,100,"[wilkie, sir david, david wilkie]","[1785, 1841]","[wilkie, sir david]","[1835.0, 1835.0]",1,"wilkie, sir david, (1785-1841)","wilkie, sir david","(454, 2130)",72,"[50.0, 6.0]"
298,100,"[diego velazquez, diego velázquez, velázquez, diego rodriguez de silva y, diego rodríguez de silva y velázquez]","[1599, 1660]","[velazquez, diego]","[1550.0, 1659.0]",1,"velázquez, diego rodriguez de silva y, (1599-1660)","velazquez, diego","(461, 2033)",349,"[49.0, 1.0]"
299,100,"[domenico ghirlandaio, domenico di tommaso curradi di doffo bigordi, ghirlandaio, domenico]","[1449, 1494]","[ghirlandaio, domenico]","[1450.0, 1488.0]",1,domenico-ghirlandaio,"ghirlandaio, domenico","(473, 650)",366,"[1.0, 6.0]"
300,100,"[domenico veneziano, domenico di bartolomeo]","[1410, 1461]",[domenico veneziano],"[1445.0, 1450.0]",1,domenico-veneziano,domenico veneziano,"(475, 482)",40,"[35.0, 11.0]"
301,100,"[dossi, dosso, dosso dossi, giovanni di niccolò de luteri]","[1490, 1542]","[dossi, dosso]","[1510.0, 1542.0]",1,"dossi, dosso, (1490-1542)","dossi, dosso","(484, 485)",76,"[20.0, 0.0]"
302,100,[eastman johnson],"[1824, 1906]","[johnson, jonathan eastman]","[1850.0, 1875.0]",1,eastman-johnson,"johnson, jonathan eastman","(491, 902)",188,"[26.0, 31.0]"
303,100,"[hilaire-germain-edgar de gas, edgar degas, degas, edgar]","[1834, 1917]","[degas, edgar germain hilaire]","[1850.0, 1906.0]",1,m0g_lz,"degas, edgar germain hilaire","(493, 455)",1136,"[16.0, 11.0]"
304,100,"[édouard manet, manet, edouard, edouard manet]","[1832, 1883]","[manet, edouard]","[1859.0, 1883.0]",1,m02mbk,"manet, edouard","(500, 1154)",599,"[27.0, 0.0]"
305,100,"[edward burne-jones, burne-jones, edward, sir edward coley burne-jones, 1st baronet, edward burne jones]","[1833, 1898]","[burne-jones, sir edward]","[1898.0, 1898.0]",1,m018dlc,"burne-jones, sir edward","(511, 265)",254,"[65.0, 0.0]"
306,100,[edward hicks],"[1780, 1849]","[hicks, edward]","[1825.0, 1848.0]",1,m052540,"hicks, edward","(513, 769)",88,"[45.0, 1.0]"
307,100,[egon schiele],"[1890, 1918]","[schiele, egon]","[1907.0, 1918.0]",1,m0df65,"schiele, egon","(526, 1809)",481,"[17.0, 0.0]"
308,100,"[greco, el, el greco, δομήνικος θεοτοκόπουλος (doménikos theotokópoulos)]","[1541, 1614]","[greco, el]","[1567.0, 1614.0]",1,el-greco,"greco, el","(528, 694)",576,"[26.0, 0.0]"
309,100,"[jean-louis-ernest meissonier, ernest meissonier, jean-louis ernest meissonier, meissonier, jean-louis-ernest]","[1815, 1891]","[meissonier, ernest]","[1870.0, 1870.0]",1,ernest-meissonier,"meissonier, ernest","(564, 1192)",50,"[55.0, 21.0]"
310,100,"[velde, esaias van de, esaias van de velde]","[1587, 1630]","[velde, esaias van de]","[1618.0, 1618.0]",1,"velde, esaias van de, (1587-1630)","velde, esaias van de","(571, 2036)",127,"[31.0, 12.0]"
311,100,"[eugène boudin, eugene boudin, boudin, eugène]","[1824, 1898]","[boudin, eugene]","[1863.0, 1897.0]",1,eugene-boudin,"boudin, eugene","(578, 221)",672,"[39.0, 1.0]"
312,100,"[eugene carriere, eugène anatole carrière, carrière, eugène]","[1849, 1906]","[carriere, eugene]","[1890.0, 1890.0]",1,eugene-carriere,"carriere, eugene","(580, 310)",24,"[41.0, 16.0]"
313,100,"[delacroix, eugène, ferdinand victor eugène delacroix, eugene delacroix, eugène delacroix]","[1798, 1863]","[delacroix, eugene ferdinand victor]","[1820.0, 1863.0]",1,m016s03,"delacroix, eugene ferdinand victor","(582, 458)",692,"[22.0, 0.0]"
314,100,"[le sueur, eustache, eustache le sueur, eustache lesueur]","[1616, 1655]","[le sueur, eustache]","[1645.0, 1645.0]",1,"le sueur, eustache, (1616-1655)","le sueur, eustache","(586, 1029)",57,"[29.0, 10.0]"
315,100,"[felicien rops, félicien rops]","[1833, 1898]","[rops, felicien]","[1850.0, 1896.0]",1,felicien-rops,"rops, felicien","(600, 1748)",119,"[17.0, 2.0]"
316,100,"[felix vallotton, félix vallotton, vallotton, félix, félix edouard vallotton]","[1865, 1925]","[vallotton, felix]","[1885.0, 1924.0]",1,felix-vallotton,"vallotton, felix","(602, 2020)",434,"[20.0, 1.0]"
317,100,"[hodler, ferdinand, ferdinand hodler]","[1853, 1918]","[hodler, ferdinand]","[1809.0, 1916.0]",1,"hodler, ferdinand, (1853-1918)","hodler, ferdinand","(604, 782)",277,"[44.0, 2.0]"
318,100,"[fernand edmond jean marie khnopff, fernand khnopff]","[1858, 1921]","[khnopff, fernand]","[1891.0, 1900.0]",1,m02b69m,"khnopff, fernand","(607, 948)",42,"[33.0, 21.0]"
319,100,"[brown, ford madox, ford madox brown]","[1821, 1893]","[brown, ford madox]","[1854.0, 1859.0]",1,m031ch,"brown, ford madox","(623, 247)",65,"[33.0, 34.0]"
320,100,"[fra angelico, angelico, fra, fra giovanni da fiesole (guido di pietro)]","[1395, 1455]","[angelico, fra]","[1420.0, 1450.0]",1,fra-angelico,"angelico, fra","(626, 54)",530,"[25.0, 5.0]"
321,100,"[francesco lazzaro guardi, francesco guardi, guardi, francesco]","[1712, 1793]","[guardi, francesco]","[1738.0, 1790.0]",1,francesco-guardi,"guardi, francesco","(629, 705)",291,"[26.0, 3.0]"
322,100,"[francesco hayez, hayez, francesco]","[1791, 1882]","[hayez, francesco]","[1807.0, 1881.0]",1,francesco-hayez,"hayez, francesco","(630, 740)",178,"[16.0, 1.0]"
323,100,"[solimena, francesco, francesco solimena]","[1657, 1747]","[solimena, francesco]","[1715.0, 1715.0]",1,m09qpn6,"solimena, francesco","(631, 1882)",78,"[58.0, 32.0]"
324,100,"[francisco de zurbaran, francisco de zurbarán, zurbarán, francisco de]","[1598, 1664]","[zurbaran, francisco de]","[1626.0, 1662.0]",1,"zurbarán, francisco de, (1598-1664)","zurbaran, francisco de","(637, 2164)",281,"[28.0, 2.0]"
325,100,"[francisco goya, francisco josé de goya y lucientes, goya y lucientes, francisco de]","[1746, 1828]","[goya y lucientes, francisco de]","[1777.0, 1827.0]",1,francisco-goya,"goya y lucientes, francisco de","(638, 681)",1184,"[31.0, 1.0]"
326,100,"[boucher, françois, françois boucher, francois boucher]","[1703, 1770]","[boucher, francois]","[1720.0, 1768.0]",1,francois-boucher,"boucher, francois","(643, 220)",292,"[17.0, 2.0]"
327,100,"[frans hals, hals, frans]","[1580, 1666]","[hals, frans]","[1611.0, 1666.0]",1,"hals, frans, (1580-1666)","hals, frans","(654, 724)",519,"[31.0, 0.0]"
328,100,"[snyders, frans, frans snyders (snijders), frans snyders]","[1579, 1657]","[snyders, frans]","[1600.0, 1650.0]",1,"snyders, frans, (1579-1657)","snyders, frans","(655, 1877)",114,"[21.0, 7.0]"
329,100,[franz marc],"[1880, 1916]","[marc, franz]","[1902.0, 1915.0]",1,m017fb3,"marc, franz","(658, 1160)",340,"[22.0, 1.0]"
330,100,"[franz stuck, stuck, franz von, franz ritter von stuck]","[1863, 1928]","[stuck, franz von]","[1889.0, 1927.0]",1,"stuck, franz von, (1863-1928)","stuck, franz von","(660, 1912)",111,"[26.0, 1.0]"
331,100,"[bazille, jean-frédéric, jean frédéric bazille, frédéric bazille, frederic bazille]","[1841, 1870]","[bazille, frederic]","[1850.0, 1868.0]",1,frederic-bazille,"bazille, frederic","(666, 130)",66,"[9.0, 2.0]"
332,100,[frederick mccubbin],"[1855, 1917]","[mccubbin, frederick]","[1897.0, 1897.0]",1,m03g4kx,"mccubbin, frederick","(672, 1188)",27,"[42.0, 20.0]"
333,100,"[gabriel cornelius ritter von max, gabriel von max]","[1840, 1915]","[max, gabriel cornelius von]","[1880.0, 1885.0]",1,m0fbllk,"max, gabriel cornelius von","(693, 1184)",39,"[40.0, 30.0]"
334,100,"[gentile da fabriano, gentile di nicolò di giovanni]","[1370, 1427]",[gentile da fabriano],"[1400.0, 1427.0]",1,gentile-da-fabriano,gentile da fabriano,"(706, 643)",164,"[30.0, 0.0]"
335,100,"[george caleb bingham, bingham, george caleb]","[1811, 1879]","[bingham, george caleb]","[1845.0, 1847.0]",1,"bingham, george caleb, (1811-1879)","bingham, george caleb","(711, 172)",25,"[34.0, 32.0]"
336,100,"[catlin, george, george catlin]","[1796, 1872]","[catlin, george]","[1831.0, 1870.0]",1,m01p51h,"catlin, george","(712, 316)",86,"[35.0, 2.0]"
337,100,"[george frederic watts, george frederick watts]","[1817, 1904]","[watts, george frederick]","[1834.0, 1834.0]",1,george-frederick-watts,"watts, george frederick","(714, 2090)",144,"[17.0, 70.0]"
338,100,[george inness],"[1825, 1894]","[inness, george]","[1855.0, 1894.0]",1,george-inness,"inness, george","(718, 863)",54,"[30.0, 0.0]"
339,100,"[george morland, morland, george]","[1763, 1804]","[morland, george]","[1792.0, 1792.0]",1,m05r1fj,"morland, george","(722, 1470)",123,"[29.0, 12.0]"
340,100,"[george romney, romney, george]","[1734, 1802]","[romney, george]","[1750.0, 1773.0]",1,m0378t5,"romney, george","(724, 1744)",789,"[16.0, 29.0]"
341,100,"[la tour, georges de, georges de la tour]","[1593, 1652]","[la tour, georges de]","[1630.0, 1651.0]",1,georges-de-la-tour,"la tour, georges de","(731, 1010)",154,"[37.0, 1.0]"
342,100,"[georges-pierre seurat, georges seurat, seurat, georges]","[1859, 1891]","[seurat, georges]","[1881.0, 1891.0]",1,"seurat, georges, (1859-1891)","seurat, georges","(739, 1848)",320,"[22.0, 0.0]"
343,100,"[david, gerard, gerard david]","[1460, 1523]","[david, gerard]","[1498.0, 1520.0]",1,gerard-david,"david, gerard","(745, 447)",143,"[38.0, 3.0]"
344,100,"[terborch, gerard, gerard terborch, gerard ter borch]","[1617, 1681]","[borch d. j., gerard ter]","[1650.0, 1660.0]",1,"terborch, gerard, (1617-1681)","borch d. j., gerard ter","(749, 203)",517,"[33.0, 21.0]"
345,100,"[giorgione, giorgio barbarelli da castelfranco]","[1477, 1510]",[giorgione],"[1505.0, 1510.0]",1,giorgione,giorgione,"(776, 659)",168,"[28.0, 0.0]"
346,100,"[giovanni antonio boltraffio, boltraffio, giovanni antonio]","[1466, 1516]","[boltraffio, giovanni antonio]","[1500.0, 1500.0]",1,giovanni-antonio-boltraffio,"boltraffio, giovanni antonio","(779, 196)",39,"[34.0, 16.0]"
347,100,"[tiepolo, giovanni battista, giovanni battista tiepolo, giambattista tiepolo]","[1696, 1770]","[tiepolo, giovanni battista]","[1719.0, 1768.0]",1,giovanni-battista-tiepolo,"tiepolo, giovanni battista","(781, 1963)",699,"[23.0, 2.0]"
348,100,"[giovanni domenico tiepolo, giandomenico tiepolo, tiepolo, giovanni domenico]","[1727, 1804]","[tiepolo, giovanni domenico]","[1750.0, 1757.0]",1,m06grgz,"tiepolo, giovanni domenico","(785, 1964)",391,"[23.0, 47.0]"
349,100,"[giovanni fattori, fattori, giovanni]","[1825, 1908]","[fattori, giovanni]","[1850.0, 1905.0]",1,"fattori, giovanni, (1825-1908)","fattori, giovanni","(786, 545)",128,"[25.0, 3.0]"
350,100,"[arcimboldo, giuseppe, giuseppe arcimboldo]","[1526, 1593]","[arcimboldo, giuseppe]","[1550.0, 1591.0]",1,m030b1q,"arcimboldo, giuseppe","(791, 81)",209,"[24.0, 2.0]"
351,100,"[nittis, giuseppe de, giuseppe de nittis]","[1846, 1884]","[nittis, giuseppe de]","[1850.0, 1850.0]",1,m0dpr9m,"nittis, giuseppe de","(792, 1515)",45,"[4.0, 34.0]"
352,100,"[crespi, giuseppe maria, giuseppe maria crespi, giuseppe maria crespi (lo spagnuolo), giuseppe crespi]","[1665, 1747]","[crespi, giuseppe maria]","[1709.0, 1712.0]",1,"crespi, giuseppe maria, (1665-1747)","crespi, giuseppe maria","(793, 422)",117,"[44.0, 35.0]"
353,100,"[giovanni francesco barbieri, guercino]","[1591, 1666]","[guercino, giovanni francesco]","[1621.0, 1650.0]",1,guercino,"guercino, giovanni francesco","(823, 709)",201,"[30.0, 16.0]"
354,100,"[guido reni, reni, guido]","[1575, 1642]","[reni, guido]","[1598.0, 1650.0]",1,"reni, guido, (1575-1642)","reni, guido","(825, 1699)",321,"[23.0, 8.0]"
355,100,"[caillebotte, gustave, gustave caillebotte]","[1848, 1894]","[caillebotte, gustave]","[1888.0, 1888.0]",1,m019m_t,"caillebotte, gustave","(836, 285)",246,"[40.0, 6.0]"
356,100,"[courbet, gustave, gustave courbet, jean désiré gustave courbet]","[1819, 1877]","[courbet, gustave]","[1842.0, 1875.0]",1,gustave-courbet,"courbet, gustave","(837, 412)",455,"[23.0, 2.0]"
357,100,"[doré, gustave, gustave doré, paul gustave doré, gustave dore]","[1832, 1883]","[dore, gustave]","[1876.0, 1876.0]",1,m01nfqv,"dore, gustave","(839, 484)",784,"[44.0, 7.0]"
358,100,"[moreau, gustave, gustave moreau]","[1826, 1898]","[moreau, gustave]","[1864.0, 1895.0]",1,m0hrky,"moreau, gustave","(841, 1463)",194,"[38.0, 3.0]"
359,100,"[hans baldung grien (grün), baldung grien, hans, hans baldung]","[1480, 1545]","[baldung grien, hans]","[1506.0, 1543.0]",1,m03ncz,"baldung grien, hans","(856, 105)",324,"[26.0, 2.0]"
360,100,"[memling, hans, hans memling]","[1430, 1494]","[memling, hans]","[1463.0, 1491.0]",1,hans-memling,"memling, hans","(863, 1406)",469,"[33.0, 3.0]"
361,100,"[hans von aachen, aachen, hans von]","[1552, 1615]","[aachen, hans von]","[1598.0, 1602.0]",1,"aachen, hans von, (1552-1615)","aachen, hans von","(865, 0)",62,"[46.0, 13.0]"
362,100,"[johann heinrich schönfeld, schönfeld, johann heinrich, heinrich schonfeld]","[1609, 1684]","[schonfeld, johann heinrich]","[1639.0, 1670.0]",1,"schönfeld, johann heinrich, (1609-1683)","schonfeld, johann heinrich","(878, 1819)",44,"[30.0, 14.0]"
363,100,"[hendrick terbrugghen, hendrick ter brugghen, terbrugghen, hendrick, hendrick jansz ter brugghen]","[1588, 1629]","[terbrugghen, hendrick jansz.]","[1623.0, 1624.0]",1,hendrick-terbrugghen,"terbrugghen, hendrick jansz.","(888, 1953)",84,"[35.0, 5.0]"
364,100,"[henri de toulouse lautrec, henri marie raymond de toulouse-lautrec-monfa, toulouse-lautrec, henri de, henri de toulouse-lautrec]","[1864, 1901]","[toulouse-lautrec, henri de]","[1880.0, 1900.0]",1,m0h7vt,"toulouse-lautrec, henri de","(891, 1978)",1010,"[16.0, 1.0]"
365,100,"[henri-edmond cross, cross, henri-edmond, henri edmond cross, henri-edmond-joseph delacroix]","[1856, 1910]","[cross, henri edmond]","[1900.0, 1900.0]",1,"cross, henri-edmond, (1856-1910)","cross, henri edmond","(892, 430)",157,"[44.0, 10.0]"
366,100,"[ignace henri jean théodore fantin-latour, fantin-latour, henri, henri fantin latour, henri fantin-latour]","[1836, 1904]","[fantin-latour, henri]","[1859.0, 1880.0]",1,henri-fantin-latour,"fantin-latour, henri","(893, 543)",377,"[23.0, 24.0]"
367,100,"[henri julien félix rousseau (le douanier), henri rousseau, rousseau, henri]","[1844, 1910]","[rousseau, henri]","[1886.0, 1910.0]",1,henri-rousseau,"rousseau, henri","(899, 1758)",186,"[42.0, 0.0]"
368,100,"[raeburn, sir henry, henry raeburn]","[1756, 1823]","[raeburn, sir henry]","[1790.0, 1800.0]",1,"raeburn, sir henry, (1756-1823)","raeburn, sir henry","(905, 1673)",85,"[34.0, 23.0]"
369,100,"[hercules pieterszoon seghers, hercules seghers, seghers, hercules]","[1589, 1638]","[seghers, hercules pietersz.]","[1650.0, 1650.0]",1,m02phskh,"seghers, hercules pietersz.","(913, 1844)",63,"[61.0, 12.0]"
370,100,"[hieronymus bosch, bosch, hieronymus, jeroen anthoniszoon van aken]","[1450, 1516]","[bosch, hieronymus]","[1480.0, 1516.0]",1,"bosch, hieronymus, (1450-1516)","bosch, hieronymus","(917, 210)",462,"[30.0, 0.0]"
371,100,"[hiroshige, utagawa hiroshige (andō tokutarō) 安藤徳太郎]","[1797, 1858]",[utagawa hiroshige],"[1830.0, 1830.0]",1,hiroshige,utagawa hiroshige,"(923, 2013)",963,"[33.0, 28.0]"
372,100,"[honore daumier, honoré-victorin daumier, honoré daumier, daumier, honoré]","[1808, 1879]","[daumier, honore]","[1834.0, 1870.0]",1,m01xq3c,"daumier, honore","(929, 445)",2135,"[26.0, 9.0]"
373,100,"[huang shen, 黃慎]","[1687, 1772]","[shen, huang]","[1743.0, 1743.0]",1,m084zcs,"shen, huang","(943, 1854)",12,"[56.0, 29.0]"
374,100,"[hubert robert, robert, hubert]","[1733, 1808]","[robert, hubert]","[1750.0, 1798.0]",1,hubert-robert,"robert, hubert","(945, 1726)",183,"[17.0, 10.0]"
375,100,"[goes, hugo van der, hugo van der goes]","[1440, 1482]","[goes, hugo van der]","[1478.0, 1480.0]",1,m05tpqd,"goes, hugo van der","(948, 674)",123,"[38.0, 2.0]"
376,100,[isaac van ostade],"[1621, 1649]","[ostade, isaac van]","[1640.0, 1645.0]",1,m03hggs,"ostade, isaac van","(975, 1549)",46,"[19.0, 4.0]"
377,100,"[jacob van ruisdael, ruisdael, jacob isaackszon van, jacob isaakszoon van ruisdael]","[1628, 1682]","[ruisdael, jacob isaaksz. van]","[1647.0, 1670.0]",1,"ruisdael, jacob isaackszon van, (1628-1682)","ruisdael, jacob isaaksz. van","(1004, 1764)",188,"[19.0, 12.0]"
378,100,"[jacopo bassano, bassano, jacopo]","[1510, 1592]","[bassano, jacopo]","[1533.0, 1562.0]",1,jacopo-bassano,"bassano, jacopo","(1010, 123)",122,"[23.0, 30.0]"
379,100,"[david, jacques-louis, jacques louis david, jacques-louis david]","[1748, 1825]","[david, jacques-louis]","[1784.0, 1822.0]",1,m02hlw,"david, jacques-louis","(1017, 448)",264,"[36.0, 3.0]"
380,100,"[jacques stella, stella, jacques]","[1596, 1657]","[stella, jacques]","[1650.0, 1650.0]",1,jacques-stella,"stella, jacques","(1018, 1906)",81,"[54.0, 7.0]"
381,100,[james barry],"[1741, 1806]","[barry, james]","[1788.0, 1799.0]",1,james-barry,"barry, james","(1024, 114)",27,"[47.0, 7.0]"
382,100,"[james mcneill whistler, james abbott mcneill whistler, whistler, james abbot mcneill]","[1834, 1903]","[whistler, james abbot mcneill]","[1862.0, 1883.0]",1,"whistler, james abbot mcneill, (1834-1903)","whistler, james abbot mcneill","(1032, 2123)",2539,"[28.0, 20.0]"
383,100,"[james jacques joseph tissot, tissot, james, james tissot]","[1836, 1902]","[tissot, jacques-joseph]","[1850.0, 1898.0]",1,m051t84,"tissot, jacques-joseph","(1033, 1970)",564,"[14.0, 4.0]"
384,100,"[james ward, ward, james]","[1769, 1859]","[ward, james]","[1807.0, 1815.0]",1,"ward, james, (1769-1859)","ward, james","(1034, 2082)",300,"[38.0, 44.0]"
385,100,"[james webb, webb, james]","[1825, 1895]","[webb, james]","[1872.0, 1872.0]",1,james-webb,"webb, james","(1035, 2091)",131,"[47.0, 23.0]"
386,100,"[siberechts, jan, jan siberechts]","[1627, 1703]","[siberechts, jan]","[1650.0, 1650.0]",1,"siberechts, jan, (1627-1703)","siberechts, jan","(1043, 1864)",32,"[23.0, 53.0]"
387,100,"[jan havickszoon steen, steen, jan, jan steen]","[1626, 1679]","[steen, jan]","[1650.0, 1663.0]",1,"steen, jan, (1626-1679)","steen, jan","(1045, 1903)",244,"[24.0, 16.0]"
388,100,"[toorop, jan, johannes theodorus toorop, jan toorop]","[1858, 1928]","[toorop, jan]","[1893.0, 1893.0]",1,"toorop, jan, (1858-1928)","toorop, jan","(1046, 1976)",143,"[35.0, 35.0]"
389,100,"[jan van eyck, eyck, jan van, johannes de eyck]","[1390, 1441]","[eyck, jan van]","[1420.0, 1450.0]",1,"eyck, jan van, (1395-1441)","eyck, jan van","(1047, 534)",335,"[30.0, 9.0]"
390,100,"[jan sanders van hemessen, jan van hemessen, hemessen, jan sanders van]","[1500, 1566]","[hemessen, jan sanders van]","[1550.0, 1550.0]",1,m08rt5c,"hemessen, jan sanders van","(1048, 755)",54,"[50.0, 16.0]"
391,100,"[jean-auguste-dominique ingres, ingres, jean-auguste-dominique, jean auguste dominique ingres]","[1780, 1867]","[ingres, jean auguste dominique]","[1804.0, 1862.0]",1,m0cwk2,"ingres, jean auguste dominique","(1061, 862)",400,"[24.0, 5.0]"
